time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,0.618274180398,1.30782328521,15.0701811736,0.259640830556,6.10337967053,0.0,1.32527887034,2.26021267528,4.12191975915,0.210445972632,-0.164649850968,0.0,433.79686672452607,432.1973050357038,434.20769464729904,434.6596965284172
2.2800000000000016,0.701856106242,1.44913274761,15.3212882921,0.272351031296,6.09393080914,0.0,1.46166723205,2.45112274905,4.246939284,0.21447780977,-0.146044385105,0.0,476.6029498024085,478.0010890563402,475.58843581852767,475.93814542179655
2.3400000000000016,0.793432815407,1.60160118393,15.577836769,0.284737417718,6.08517987451,0.0,1.59162286492,2.63211005715,4.30358094532,0.181140349965,-0.145461264295,0.0,457.65761730511707,457.68480347465623,459.2596283287827,456.6468606162642
2.4000000000000017,0.892234368616,1.76409955649,15.8341526669,0.296063763621,6.07630637351,0.0,1.70243669832,2.78523920996,4.23980594447,0.200796208333,-0.153251909773,0.0,419.39004642939875,418.69067290049406,418.80178980849007,420.5447018743883
2.4600000000000017,0.998326090872,1.93663733429,16.0888116006,0.307938256988,6.06681069813,0.0,1.83469341242,2.96681780473,4.24788299147,0.191408259077,-0.170843159862,0.0,445.2021275913851,443.7361537880743,446.8076183573475,446.0795311837768
2.520000000000002,1.11341037057,2.1214657112,16.3476346422,0.319520543292,6.05609685746,0.0,2.00233817967,3.19485726904,4.37785739872,0.196108602324,-0.202132673324,0.0,488.43696676646374,486.06878512788796,486.52424915487256,486.90884023827596
2.580000000000002,1.23799623221,2.31910561547,16.61085901,0.331261236863,6.04374047868,0.0,2.15150593893,3.39382077248,4.39508575697,0.194804742625,-0.21489631417,0.0,454.8025031694859,453.73797978516296,454.59281215318407,454.5247666933516
2.640000000000002,1.37116026823,2.52805561186,16.8726712767,0.342913073359,6.03069884946,0.0,2.28826609762,3.57181464874,4.33118312683,0.192955878023,-0.222799599914,0.0,430.2099510336247,429.4915237860237,428.5786052412173,428.4597384408364
2.700000000000002,1.51297473881,2.74813252009,17.1313790252,0.354629240176,6.01820831951,0.0,2.43984124919,3.7646726054,4.29139182488,0.199529276577,-0.18867322314,0.0,438.7839727946844,441.5640347859247,438.95619787177105,439.5391113435554
2.760000000000002,1.66512958838,2.98126081118,17.3911416706,0.366573494933,6.0067519977,0.0,2.63282926965,4.00681818367,4.36558375653,0.198139647471,-0.19589673321,0.0,480.8730346120896,480.2928742524208,480.4794873901891,480.4096355207422
2.820000000000002,1.82896653443,3.22893852142,17.6547720945,0.378705068654,5.99523602961,0.0,2.82922409836,4.24959711993,4.42032111292,0.209256834273,-0.185005227513,0.0,477.46243835287936,478.25964084641873,477.9569835678434,478.84041474531966
2.880000000000002,2.00354981116,3.48979254933,17.9176031834,0.390759550123,5.98391320241,0.0,2.99095363848,4.44608213548,4.33974421574,0.173734823902,-0.197397446309,0.0,436.28157716457997,435.2098072867264,436.7503239967961,433.8160664737798
2.940000000000002,2.18839446072,3.7630298888,18.1766117202,0.401088924998,5.97188174822,0.0,3.1713121112,4.66212966855,4.29267377993,0.168800982142,-0.207640569415,0.0,451.1227882881919,450.25580345615657,449.25309005910935,448.8808863532325
3.000000000000002,2.38400950321,4.04903250303,18.4319561177,0.411839124688,5.95977732109,0.0,3.34996430298,4.87157280904,4.21771012969,0.194415180557,-0.191997347979,0.0,441.7847677505283,443.03269406194164,442.0960246051323,444.23241992204174
3.0600000000000023,2.59077337627,4.3479988556,18.6833379876,0.423741421934,5.94842141641,0.0,3.54282773689,5.09429046186,4.16035522071,0.205287339526,-0.184302191492,0.0,451.2417322760383,451.8283850047441,451.8508620942112,452.7642865827389
3.1200000000000023,2.81013397004,4.6614507749,18.9333380809,0.435662463808,5.93764728711,0.0,3.76973151124,5.35431818347,4.1710632915,0.180303401987,-0.171484157712,0.0,478.2632637216751,479.21002025262754,480.3004764723983,478.4364015615534
3.1800000000000024,3.04156747895,4.98861145963,19.1794905139,0.446494575535,5.92740707924,0.0,3.94526686432,5.55129123995,4.0332093771,0.180994106799,-0.169092047279,0.0,430.01493734226034,430.188584938806,429.0344273854084,429.1258630820914
3.2400000000000024,3.28324136393,5.32717476049,19.4162419386,0.456949471176,5.91697183898,0.0,4.11108096241,5.73440865829,3.85792620134,0.155264771984,-0.185921754288,0.0,418.3154874313779,416.81533582353853,417.5634809844308,415.3430699308739
3.3000000000000025,3.53549431802,5.67735781207,19.6435573044,0.466784417703,5.90617251924,0.0,4.29789648145,5.93841980468,3.71838251317,0.177191419775,-0.170198577669,0.0,432.52646667232517,433.8165550872857,431.2855395820498,433.1600340926741
3.3600000000000025,3.7999879244,6.04085155465,19.8644018097,0.477740940863,5.89617130148,0.0,4.51892262402,6.17801497433,3.64165398825,0.191679372442,-0.160462684681,0.0,458.013445840941,458.7616163478887,458.8918891510825,460.0716617826922
3.4200000000000026,4.07726312194,6.41810071639,20.0791624257,0.489117235343,5.88679979794,0.0,4.72391299035,6.39701808882,3.51588681077,0.185102530015,-0.148794507151,0.0,444.393214451847,445.3257387806783,443.4534848887615,442.94780917112826
3.4800000000000026,4.36719631169,6.80883177342,20.2867720762,0.500001774076,5.87785677812,0.0,4.94075204208,6.62730026657,3.40316656035,0.172766169777,-0.149566305424,0.0,451.77844348643987,451.6957192967183,452.774620213014,451.8118399872045
3.5400000000000027,4.67000251929,7.21316003759,20.4869959123,0.510345980372,5.86858920559,0.0,5.15302132294,6.85019285313,3.26982935238,0.171669001089,-0.166668724777,0.0,447.9455064109869,446.52945690698266,447.3214929477215,447.26045067041264
3.6000000000000028,4.98644075572,7.6317698835,20.6806538883,0.520384745437,5.85836759463,0.0,5.39509793913,7.10312063461,3.18381270987,0.156762336965,-0.178998160801,0.0,470.28999952961163,469.3074681137551,467.8512849474403,466.71398095845836
3.660000000000003,5.31670637052,8.06466922442,20.8674233533,0.529913885733,5.84723667243,0.0,5.61404972035,7.32653005728,3.0406361153,0.162639333147,-0.203545380677,0.0,452.0897215412607,450.07326266617594,449.7102494582506,450.2097464098516
3.720000000000003,5.66069626295,8.51146836248,21.0463152611,0.539135991862,5.83481792311,0.0,5.85257885326,7.56626689304,2.92087926688,0.122297995472,-0.214909632001,0.0,464.11865459766597,463.1852026730012,464.13253386404335,460.97462913735734
3.780000000000003,6.01824946021,8.97167028629,21.2162813043,0.545966014207,5.82194906368,0.0,6.06627927376,7.77325745728,2.74368510592,0.0858659447793,-0.213638711016,0.0,443.8105362762116,443.8694014956452,445.5425503023855,442.5637027539212
3.840000000000003,6.38991348676,9.44542462236,21.3774889112,0.551257778898,5.80887341158,0.0,6.3227851645,8.01757007872,2.62845710585,0.0924878874044,-0.228271412743,0.0,472.9996881066079,471.8268645033629,470.16206645785786,470.6809779001245
3.900000000000003,6.77356246069,9.9301225109,21.5257851362,0.556874589978,5.79517207486,0.0,6.46620567324,8.13886031638,2.3149928673,0.0957731935921,-0.228524213994,0.0,389.5413594328817,389.45781933345916,389.7832577731725,390.0990466651471
3.960000000000003,7.16864854611,10.4247319995,21.6595987335,0.562667946725,5.78107053437,0.0,6.70365905046,8.3472634376,2.14434263061,0.0980760792472,-0.252979572578,0.0,453.13314943643843,451.1072082986113,453.89317959246773,454.0857632408019
4.020000000000002,7.57624711696,10.9299215378,21.7801819453,0.568500435363,5.76569506524,0.0,6.88355059151,8.49189421564,1.87478795132,0.0954146276372,-0.263768479598,0.0,413.18614115651206,412.1616595860651,413.1083272022245,412.8823474075409
4.080000000000001,7.99611717048,11.4449627638,21.8865234935,0.574018170365,5.74988947073,0.0,7.11253444899,8.67525698956,1.66895929753,0.0839718874602,-0.262752890956,0.0,442.73756447717506,442.75095166359273,443.03007673375475,442.09496977600236
4.14,8.43098121788,11.9718951244,21.9819804967,0.578667369689,5.73362734747,0.0,7.38316744129,8.88790403197,1.51149067187,0.0595590991304,-0.297755132648,0.0,467.1177466604927,464.3064754879028,467.73767160967753,465.83612733052195
